"year"	"country"	"fdi"	"population"	"arms_exports"	"conflict_id"	"conflict"	"polity2"	"alliance"	"km_dist"	"gdp"	"gdp_perc_growth"
2007	"El Salvador"	2.314e+09	6083475	NA	NA	NA	7	1	3024	17011750900	0.0632419802680599
2008	"El Salvador"	1.834e+09	6110301	NA	NA	NA	7	1	3024	17986886200	0.0573212778468323
2009	"El Salvador"	1.68e+08	6137276	NA	NA	NA	8	1	3024	17601616000	-0.0214195050614152
2010	"El Salvador"	2.4e+07	6164626	NA	NA	NA	8	1	3024	18447922400	0.0480811761829141
2011	"El Salvador"	3e+07	6192560	NA	NA	NA	8	1	3024	20283783700	0.0995158836964752
2012	"El Salvador"	4.3e+07	6221246	2	NA	NA	8	1	3024	21386153000	0.0543473208107618
2003	"Equatorial Guinea"	1.025e+09	694611	NA	NA	NA	-6	NA	9602	2484745935.09329	0.375262718347586
2004	"Equatorial Guinea"	-4.2e+08	724817	NA	NA	NA	-6	NA	9602	4410764338.66733	0.775136957212379
2005	"Equatorial Guinea"	3.24e+08	757317	NA	NA	NA	-6	NA	9602	8217369092.65224	0.863026101987357
2006	"Equatorial Guinea"	6.78e+08	792217	NA	NA	NA	-6	NA	9602	10086528698.8604	0.227464482261058
2007	"Equatorial Guinea"	-9.3e+07	829327	1	NA	NA	-6	NA	9602	13071718758.7373	0.29595811889319
2008	"Equatorial Guinea"	-9.13e+08	868418	NA	NA	NA	-6	NA	9602	19749893536.3204	0.510887275104456
2009	"Equatorial Guinea"	5.6e+07	909111	2	NA	NA	-6	NA	9602	15027795173.2187	-0.239094876861877
2010	"Equatorial Guinea"	-8.8e+07	951104	NA	NA	NA	-6	NA	9602	16298542027.9965	0.0845597667608898
2011	"Equatorial Guinea"	4e+07	994290	NA	NA	NA	-6	NA	9602	21329395900.871	0.308668951138872
2012	"Equatorial Guinea"	2.69e+08	1038593	5	NA	NA	-6	NA	9602	22389627294.4179	0.0497075209478205
2003	"Eritrea"	-1.4e+07	3738265	NA	326	1	-7	NA	11041	870247703.182758	0.193229408837776
2004	"Eritrea"	-1.6e+07	3858623	NA	NA	NA	-7	NA	11041	1109054005.43971	0.274411873060469
2005	"Eritrea"	-4e+06	3969007	NA	NA	NA	-7	NA	11041	1098425900.74116	-0.00958303621502745
2006	"Eritrea"	0	4066648	NA	NA	NA	-7	NA	11041	1211161879.6748	0.102634122936806
2007	"Eritrea"	0	4153332	NA	NA	NA	-7	NA	11041	1317974491.05691	0.0881902024614493
2008	"Eritrea"	0	4232636	NA	NA	NA	-7	NA	11041	1380188800	0.0472044864033742
2009	"Eritrea"	1e+06	4310334	NA	NA	NA	-7	NA	11041	1856695551.21951	0.345247513397812
2010	"Eritrea"	1e+06	4390840	NA	NA	NA	-7	NA	11041	2117039512.19512	0.140218982484561
2011	"Eritrea"	1e+06	4474690	NA	NA	NA	-7	NA	11041	2607739837.39837	0.231786096752843
2012	"Eritrea"	1e+06	4560977	NA	NA	NA	-7	NA	11041	NA	NA
2003	"Estonia"	1e+06	1372909	11	NA	NA	9	NA	6981	9833870709.12376	0.343045254368806
2003	"Estonia"	1e+06	1372909	11	NA	NA	9	NA	6981	9833870709.12376	0.343045254368806
2004	"Estonia"	1e+06	1363565	NA	NA	NA	9	NA	6981	12059201242.236	0.226292433461384
2004	"Estonia"	1e+06	1363565	NA	NA	NA	9	NA	6981	12059201242.236	0.226292433461384
2005	"Estonia"	-1e+06	1355648	NA	NA	NA	9	NA	6981	14006088297.4754	0.161444113596898
2005	"Estonia"	-1e+06	1355648	NA	NA	NA	9	NA	6981	14006088297.4754	0.161444113596898
2006	"Estonia"	-1e+06	1349297	NA	NA	NA	9	NA	6981	16963625015.6818	0.211160793462904
2006	"Estonia"	-1e+06	1349297	NA	NA	NA	9	NA	6981	16963625015.6818	0.211160793462904
2007	"Estonia"	0	1344072	NA	NA	NA	9	NA	6981	22237061730.0849	0.310867324025858
2007	"Estonia"	0	1344072	NA	NA	NA	9	NA	6981	22237061730.0849	0.310867324025858
2008	"Estonia"	-5e+06	1339712	NA	NA	NA	9	NA	6981	24194039255.8957	0.0880052207240658
2008	"Estonia"	-5e+06	1339712	NA	NA	NA	9	NA	6981	24194039255.8957	0.0880052207240658
2009	"Estonia"	NA	1335830	NA	NA	NA	9	NA	6981	19652492636.8436	-0.187713451690188
2009	"Estonia"	NA	1335830	NA	NA	NA	9	NA	6981	19652492636.8436	-0.187713451690188
2010	"Estonia"	NA	1332102	NA	NA	NA	9	NA	6981	19490936349.1753	-0.00822065122494549
2010	"Estonia"	NA	1332102	NA	NA	NA	9	NA	6981	19490936349.1753	-0.00822065122494549
2011	"Estonia"	NA	1328449	NA	NA	NA	9	NA	6981	23170239900.7654	0.18876997419089
2011	"Estonia"	NA	1328449	NA	NA	NA	9	NA	6981	23170239900.7654	0.18876997419089
2012	"Estonia"	2.4e+07	1324934	NA	NA	NA	9	NA	6981	23043864510.0543	-0.00545421157710701
2012	"Estonia"	2.4e+07	1324934	NA	NA	NA	9	NA	6981	23043864510.0543	-0.00545421157710701
2003	"Ethiopia"	1e+06	72545144	NA	329	1	1	NA	11513	8623691300.04079	0.0984461286512061
2003	"Ethiopia"	1e+06	72545144	NA	413	1	1	NA	11513	8623691300.04079	0.0984461286512061
2004	"Ethiopia"	1e+06	74624405	NA	329	1	1	NA	11513	10131187261.4421	0.174808664752898
2004	"Ethiopia"	1e+06	74624405	NA	413	1	1	NA	11513	10131187261.4421	0.174808664752898
2005	"Ethiopia"	-2e+06	76727083	NA	329	1	-3	NA	11513	12401139453.9738	0.224055891373247
2005	"Ethiopia"	-2e+06	76727083	NA	413	1	-3	NA	11513	12401139453.9738	0.224055891373247
2006	"Ethiopia"	1e+06	78850689	NA	329	1	-3	NA	11513	15280861834.6024	0.232214337345092
2006	"Ethiopia"	1e+06	78850689	NA	413	1	-3	NA	11513	15280861834.6024	0.232214337345092
2007	"Ethiopia"	0	81000409	NA	329	1	-3	NA	11513	19707616772.7996	0.289692753334968
2007	"Ethiopia"	0	81000409	NA	413	1	-3	NA	11513	19707616772.7996	0.289692753334968
2008	"Ethiopia"	0	83184892	NA	329	1	-3	NA	11513	27066912635.2228	0.373423937925385
2008	"Ethiopia"	0	83184892	NA	413	1	-3	NA	11513	27066912635.2228	0.373423937925385
2009	"Ethiopia"	1e+06	85416253	NA	329	1	-3	NA	11513	32437389116.038	0.198414815653059
2009	"Ethiopia"	1e+06	85416253	NA	413	1	-3	NA	11513	32437389116.038	0.198414815653059
2010	"Ethiopia"	5e+06	87702670	NA	329	1	-3	NA	11513	29933790334.3418	-0.0771824998843185
2010	"Ethiopia"	5e+06	87702670	NA	413	1	-3	NA	11513	29933790334.3418	-0.0771824998843185
2011	"Ethiopia"	4e+06	90046756	NA	329	1	-3	NA	11513	31952763089.33	0.0674479487040409
2011	"Ethiopia"	4e+06	90046756	NA	413	1	-3	NA	11513	31952763089.33	0.0674479487040409
2012	"Ethiopia"	4e+06	92444183	NA	329	1	-3	NA	11513	43310721414.0829	0.35546091250386
2012	"Ethiopia"	4e+06	92444183	NA	413	1	-3	NA	11513	43310721414.0829	0.35546091250386
2003	"Fiji"	NA	816628	NA	NA	NA	5	NA	12479	2315935752.71653	0.256822303939958
2004	"Fiji"	8e+06	818354	NA	NA	NA	6	NA	12479	2727507212.92556	0.17771281423773
2005	"Fiji"	5e+06	821817	NA	NA	NA	6	NA	12479	3006725014.78415	0.102371059015128
2006	"Fiji"	1e+06	827411	NA	NA	NA	-3	NA	12479	3102741451.01664	0.031933893442325
2007	"Fiji"	2e+06	834812	NA	NA	NA	-4	NA	12479	3405050611.68726	0.0974329203522794
2008	"Fiji"	1e+06	843340	NA	NA	NA	-4	NA	12479	3523185919.55826	0.0346941415394885
2009	"Fiji"	-6e+06	851967	NA	NA	NA	-4	NA	12479	2870624635.68032	-0.185219088284662
2010	"Fiji"	-4e+06	859950	NA	NA	NA	-4	NA	12479	3140508835.9485	0.0940158448142836
2011	"Fiji"	-3e+07	867086	NA	NA	NA	-4	NA	12479	3774530615.65916	0.201885048834506
2012	"Fiji"	-2.7e+07	873596	NA	NA	NA	-4	NA	12479	3972012570.53467	0.0523196060607453
2003	"Finland"	2.21e+08	5227103	NA	NA	NA	10	NA	6934	171071106094.808	0.225850584577032
2004	"Finland"	3.33e+08	5242185	NA	NA	NA	10	NA	6934	196768065557.487	0.150212154754162
2005	"Finland"	-6e+06	5258927	NA	NA	NA	10	NA	6934	204436015420.968	0.0389694833953671
2006	"Finland"	4.88e+08	5277570	NA	NA	NA	10	NA	6934	216552502822.732	0.0592678710588941
2007	"Finland"	-9.9e+07	5298014	NA	NA	NA	10	NA	6934	255384615384.615	0.179319620210858
2008	"Finland"	1.88e+08	5319902	9	NA	NA	10	NA	6934	283742493042.332	0.111039882394675
2009	"Finland"	7.2e+07	5342646	9	NA	NA	10	NA	6934	251499027507.641	-0.113636365103342
2010	"Finland"	-4.2e+08	5365782	9	NA	NA	10	NA	6934	247799815768.477	-0.0147086522593079
2011	"Finland"	3.24e+08	5389242	2	NA	NA	10	NA	6934	273674236772.815	0.104416627284795
2012	"Finland"	-2e+07	5412980	NA	NA	NA	10	NA	6934	256706466091.089	-0.0619998830792811
2003	"France"	1.074e+09	60550097	17	NA	NA	9	1	6194	1840480812641.08	0.231678544422865
2004	"France"	6.988e+09	60886607	78	NA	NA	9	1	6194	2115742488204.62	0.14955965510368
2005	"France"	-1.156e+09	61233900	2	NA	NA	9	1	6194	2196126103718.44	0.037993099803952
2006	"France"	7.076e+09	61592884	2	NA	NA	9	1	6194	2318593651988.46	0.0557652623238075
2007	"France"	1.201e+10	61960950	NA	NA	NA	9	1	6194	2657213249384.07	0.146045253382457
2008	"France"	-3.41e+08	62329567	2	NA	NA	9	1	6194	2918382891460.38	0.0982870464524622
2009	"France"	1.0266e+10	62687521	NA	NA	NA	9	1	6194	2690222283967.77	-0.0781804910384589
2010	"France"	4.812e+09	63026740	51	NA	NA	9	1	6194	2642609548930.36	-0.0176984390179041
2011	"France"	1.823e+09	63343577	23	NA	NA	9	1	6194	2861408170264.61	0.0827964242476958
2012	"France"	2.212e+09	63639873	39	NA	NA	9	1	6194	2683825225092.63	-0.0620613818809212
2006	"French Polynesia"	0	257832	NA	NA	NA	NA	NA	NA	NA	NA
2007	"French Polynesia"	NA	260594	NA	NA	NA	NA	NA	NA	NA	NA
2008	"French Polynesia"	NA	263179	NA	NA	NA	NA	NA	NA	NA	NA
2009	"French Polynesia"	NA	265581	NA	NA	NA	NA	NA	NA	NA	NA
2010	"French Polynesia"	NA	267820	NA	NA	NA	NA	NA	NA	NA	NA
2011	"French Polynesia"	NA	269843	NA	NA	NA	NA	NA	NA	NA	NA
2012	"French Polynesia"	NA	271703	NA	NA	NA	NA	NA	NA	NA	NA
2003	"Gabon"	1.1e+07	1328146	NA	NA	NA	-4	NA	9696	6497305662.09274	0.223510229662018
2004	"Gabon"	6.1e+07	1364205	NA	NA	NA	-4	NA	9696	7756293574.98077	0.193770768740857
2005	"Gabon"	-1.66e+08	1403126	NA	NA	NA	-4	NA	9696	9578973591.00958	0.234993685889891
2006	"Gabon"	-1.7e+07	1444844	NA	NA	NA	-4	NA	9696	10318424464.3377	0.0771952095182867
2007	"Gabon"	1.3e+08	1489193	NA	NA	NA	-4	NA	9696	12438956756.4455	0.205509310014987
2008	"Gabon"	-4.39e+08	1536411	NA	NA	NA	-4	NA	9696	15508574820.3516	0.246774558671531
2009	"Gabon"	4e+06	1586754	NA	NA	NA	3	NA	9696	12065138272.7538	-0.222034364052527
2010	"Gabon"	3.27e+08	1640210	1	NA	NA	3	NA	9696	14358631634.4187	0.190092588233672
2011	"Gabon"	9.4e+07	1697101	NA	NA	NA	3	NA	9696	18186515199.9688	0.266591111396324
2012	"Gabon"	7.8e+07	1756817	NA	NA	NA	3	NA	9696	17171468468.5691	-0.0558131516807267
2006	"Gambia"	0	1491021	NA	NA	NA	-5	NA	6540	NA	NA
2007	"Gambia"	0	1539116	NA	NA	NA	-5	NA	6540	NA	NA
2008	"Gambia"	0	1588572	NA	NA	NA	-5	NA	6540	NA	NA
2009	"Gambia"	0	1639560	NA	NA	NA	-5	NA	6540	NA	NA
2010	"Gambia"	0	1692149	NA	NA	NA	-5	NA	6540	NA	NA
2011	"Gambia"	0	1746363	NA	NA	NA	-5	NA	6540	NA	NA
2012	"Gambia"	0	1802125	NA	NA	NA	-5	NA	6540	NA	NA
2003	"Georgia"	-2.88e+08	4579082	NA	NA	NA	5	NA	9433	3991281539.82383	0.175379066139414
2004	"Georgia"	-1e+07	4533329	NA	393	1	7	NA	9433	5125363000.83472	0.284139680374676
2005	"Georgia"	5.2e+07	4486547	NA	NA	NA	7	NA	9433	6410852595.57566	0.250809473305907
2006	"Georgia"	NA	4438896	NA	NA	NA	7	NA	9433	7745406200.85374	0.208171001498163
2007	"Georgia"	NA	4390535	NA	NA	NA	6	NA	9433	10172869679.7366	0.313406865428865
2008	"Georgia"	1e+06	4340514	2	393	1	6	NA	9433	12795044472.7663	0.257761563411436
2009	"Georgia"	0	4287696	4	NA	NA	6	NA	9433	10766809099.0721	-0.158517258616116
2010	"Georgia"	0	4231661	NA	NA	NA	6	NA	9433	11638536834.4274	0.0809643532576822
2011	"Georgia"	0	4171256	NA	NA	NA	6	NA	9433	14434619982.2117	0.240243527821585
2012	"Georgia"	0	4107719	NA	NA	NA	6	NA	9433	15846474595.773	0.0978103071158908
2003	"Germany"	4.376e+09	81686495	NA	NA	NA	10	1	NA	2505733634311.51	0.205180198081472
2004	"Germany"	9.073e+09	81715659	NA	NA	NA	10	1	NA	2819245095604.67	0.12511763301581
2005	"Germany"	7.978e+09	81671234	NA	NA	NA	10	1	NA	2861410272354.18	0.0149561940589159
2006	"Germany"	2.703e+09	81540353	NA	NA	NA	10	1	NA	3002446368084.31	0.0492890156622296
2007	"Germany"	9.569e+09	81344457	NA	NA	NA	10	1	NA	3439953462907.2	0.145716872572161
2008	"Germany"	7.75e+08	81130944	NA	NA	NA	10	1	NA	3752365607148.09	0.0908187124069003
2009	"Germany"	7.839e+09	80965612	NA	NA	NA	10	1	NA	3418005001389.27	-0.0891066172021931
2010	"Germany"	5.898e+09	80894785	NA	NA	NA	10	1	NA	3417094562648.95	-0.000266365537777086
2011	"Germany"	7.968e+09	80933980	NA	NA	NA	10	1	NA	3757698281117.55	0.099676409951196
2012	"Germany"	5.933e+09	81066228	NA	NA	NA	10	1	NA	3543983909148.01	-0.0568737445056341
2003	"Ghana"	4e+06	20446782	NA	NA	NA	6	NA	8540	7632406552.83803	0.237755096489881
2004	"Ghana"	1.2e+08	20986536	NA	NA	NA	8	NA	8540	8881368538.07671	0.163639341876288
2005	"Ghana"	-4e+06	21542009	NA	NA	NA	8	NA	8540	10731634116.7384	0.208331133960845
2006	"Ghana"	7.29e+08	22113425	NA	NA	NA	8	NA	8540	20409668521.5494	0.901822993547267
2007	"Ghana"	NA	22700212	2	NA	NA	8	NA	8540	24758819717.7074	0.213092691415639
2008	"Ghana"	NA	23298640	NA	NA	NA	8	NA	8540	28526891010.4925	0.152191071131319
2009	"Ghana"	2.05e+08	23903831	NA	NA	NA	8	NA	8540	25977847813.7422	-0.0893558010164071
2010	"Ghana"	-3.13e+08	24512104	NA	NA	NA	8	NA	8540	32174772955.9748	0.238546518043517
2011	"Ghana"	3.28e+08	25121796	2	NA	NA	8	NA	8540	39566292432.8615	0.229730276170111
2012	"Ghana"	4.61e+08	25733049	2	NA	NA	8	NA	8540	41939728978.7281	0.0599863267424915
2003	"Gibraltar"	5.7e+07	31720	NA	NA	NA	NA	NA	NA	NA	NA
2004	"Gibraltar"	1.54e+08	31896	NA	NA	NA	NA	NA	NA	NA	NA
2005	"Gibraltar"	2.58e+08	32085	NA	NA	NA	NA	NA	NA	NA	NA
2006	"Gibraltar"	5.6e+08	32296	NA	NA	NA	NA	NA	NA	NA	NA
2007	"Gibraltar"	1.401e+09	32510	NA	NA	NA	NA	NA	NA	NA	NA
2008	"Gibraltar"	2.821e+09	32732	NA	NA	NA	NA	NA	NA	NA	NA
2009	"Gibraltar"	8.75e+08	32956	NA	NA	NA	NA	NA	NA	NA	NA
2010	"Gibraltar"	1.254e+09	33189	NA	NA	NA	NA	NA	NA	NA	NA
2011	"Gibraltar"	5.886e+09	33405	NA	NA	NA	NA	NA	NA	NA	NA
2012	"Gibraltar"	4.19e+08	33623	NA	NA	NA	NA	NA	NA	NA	NA
2003	"Greece"	4.4e+07	11243567	1526	NA	NA	10	1	8244	201924270316.027	0.312637503909009
2004	"Greece"	5.03e+08	11270476	828	NA	NA	10	1	8244	240521260988.329	0.191145871726538
2005	"Greece"	1.59e+08	11301204	102	NA	NA	10	1	8244	247783001865.44	0.0301916797179246
2006	"Greece"	2.92e+08	11338770	20	NA	NA	10	1	8244	273317737046.795	0.103052812295905
2007	"Greece"	-2.01e+08	11380897	253	NA	NA	10	1	8244	318497936901.177	0.165302846213185
2008	"Greece"	7.2e+07	11419647	10	NA	NA	10	1	8244	354460802548.704	0.112913967347567
2009	"Greece"	-2.64e+08	11443828	924	NA	NA	10	1	8244	330000252153.376	-0.0690077724234884
2010	"Greece"	-1.17e+08	11446005	151	NA	NA	10	1	8244	299361576558.217	-0.0928444005579696
2011	"Greece"	-3.41e+08	11422805	19	NA	NA	10	1	8244	287797822093.178	-0.0386280517292445
2012	"Greece"	-8.5e+07	11378257	6	NA	NA	10	1	8244	245670666639.047	-0.146377603373565
2003	"Greenland"	-1e+06	56708	NA	NA	NA	NA	NA	NA	1558768614.23562	0.333262251224914
2006	"Greenland"	0	56971	NA	NA	NA	NA	NA	NA	2013099482.07439	0.088276161222013
2007	"Greenland"	0	56927	NA	NA	NA	NA	NA	NA	2249811708.94796	0.117585955876185
2008	"Greenland"	0	56841	NA	NA	NA	NA	NA	NA	2499107510.64122	0.110807406993999
2009	"Greenland"	0	56728	NA	NA	NA	NA	NA	NA	2529948329.57153	0.0123407331613343
2010	"Greenland"	0	56638	NA	NA	NA	NA	NA	NA	2503156060.52524	-0.0105900459440717
2011	"Greenland"	0	56552	NA	NA	NA	NA	NA	NA	2684467375.71479	0.0724330847959616
2012	"Greenland"	0	56470	NA	NA	NA	NA	NA	NA	2609667673.71601	-0.0278638893791223
2003	"Grenada"	0	102375	NA	NA	NA	NA	1	NA	591018407.407407	0.0937960725053777
2004	"Grenada"	NA	102656	NA	NA	NA	NA	1	NA	599118592.592593	0.0137054702250622
2005	"Grenada"	NA	102949	NA	NA	NA	NA	1	NA	695370296.296296	0.160655511102049
2006	"Grenada"	-1.6e+07	103259	NA	NA	NA	NA	1	NA	698700666.666667	0.00478934804680227
2007	"Grenada"	0	103586	NA	NA	NA	NA	1	NA	758683592.592593	0.0858492467340701
2008	"Grenada"	0	103930	NA	NA	NA	NA	1	NA	825977888.888889	0.0886987631646761
2009	"Grenada"	0	104296	NA	NA	NA	NA	1	NA	771278111.111111	-0.0662242640070673
2010	"Grenada"	0	104677	NA	NA	NA	NA	1	NA	771015888.888889	-0.000339984006345428
2011	"Grenada"	0	105075	NA	NA	NA	NA	1	NA	778648666.666667	0.00989963746243625
2012	"Grenada"	0	105481	NA	NA	NA	NA	1	NA	799882148.148148	0.0272696562525173
2003	"Guatemala"	1e+07	12500478	NA	NA	NA	8	1	2993	21917706490.5299	0.0549191498550144
2004	"Guatemala"	4.4e+07	12796925	NA	NA	NA	8	1	2993	23965275995.7214	0.093420792274785
2005	"Guatemala"	-1.8e+07	13096028	NA	NA	NA	8	1	2993	27211377225.2715	0.135450191774534
2006	"Guatemala"	-5e+06	13397008	NA	NA	NA	8	1	2993	30231249362.0604	0.110978290874021
2007	"Guatemala"	1.69e+08	13700286	NA	NA	NA	8	1	2993	34113107085.6085	0.128405468032683
2008	"Guatemala"	6.59e+08	14006366	NA	NA	NA	8	1	2993	39136893345.1501	0.147268504359165
2009	"Guatemala"	1.15e+08	14316208	NA	NA	NA	8	1	2993	37733994976.4137	-0.0358459307529644
2010	"Guatemala"	1.09e+08	14630417	NA	NA	NA	8	1	2993	41338595380.8159	0.0955266042372488
2011	"Guatemala"	6.4e+07	14948919	NA	NA	NA	8	1	2993	47654841112.8523	0.152792945039627
2012	"Guatemala"	5.7e+07	15271056	NA	NA	NA	8	1	2993	50388454861.1111	0.0573627712195132
2003	"Guinea"	NA	9309848	NA	NA	NA	-1	NA	7073	3446442218.89829	0.168429258677545
2004	"Guinea"	NA	9490229	NA	NA	NA	-1	NA	7073	3666349049.42641	0.063806910593852
2005	"Guinea"	NA	9679745	NA	NA	NA	-1	NA	7073	2937071767.25576	-0.198911034475766
2006	"Guinea"	NA	9881428	NA	NA	NA	-1	NA	7073	4375865936.48378	0.489873684827372
2007	"Guinea"	NA	10096727	NA	NA	NA	-1	NA	7073	5836261225.23732	0.333738581106312
2008	"Guinea"	NA	10323142	NA	NA	NA	-1	NA	7073	7009809997.49329	0.201078863156652
2009	"Guinea"	NA	10556524	NA	NA	NA	-1	NA	7073	6493151288.20375	-0.0737050946422653
2010	"Guinea"	NA	10794170	NA	NA	NA	1	NA	7073	6992497898.58596	0.0769035847492703
2011	"Guinea"	NA	11035170	NA	NA	NA	1	NA	7073	6511123904.00314	-0.0688414929206006
2012	"Guinea"	NA	11281469	NA	NA	NA	1	NA	7073	7504778989.47662	0.152608842977564
2006	"Guinea-Bissau"	0	1412669	NA	NA	NA	6	NA	6761	591839470.665059	0.00859548810628252
2007	"Guinea-Bissau"	0	1445958	NA	NA	NA	6	NA	6761	695990208.376629	0.175978019165458
2008	"Guinea-Bissau"	0	1480841	NA	NA	NA	6	NA	6761	864654795.287148	0.242337585903576
2009	"Guinea-Bissau"	0	1517448	NA	NA	NA	6	NA	6761	826798659.766283	-0.0437817909843351
2010	"Guinea-Bissau"	0	1555880	NA	NA	NA	6	NA	6761	850633309.814482	0.0288276350797865
2011	"Guinea-Bissau"	0	1596154	NA	NA	NA	6	NA	6761	1099385895.08056	0.292432217732373
2012	"Guinea-Bissau"	0	1638139	NA	NA	NA	1	NA	6761	989875559.112237	-0.099610461129573
2003	"Guyana"	4e+06	751857	NA	NA	NA	6	1	4009	741929342.788749	0.026947419278498
2004	"Guyana"	1e+07	751652	NA	NA	NA	6	1	4009	785918769.587635	0.0592905877445681
2005	"Guyana"	1.2e+07	750946	NA	NA	NA	6	1	4009	824880550.343965	0.0495748190067695
2006	"Guyana"	2.3e+07	749601	NA	NA	NA	6	1	4009	1458449453.33968	0.768073514076098
2007	"Guyana"	-6e+06	747869	NA	NA	NA	6	1	4009	1740334781.83731	0.193277406942109
2008	"Guyana"	2.7e+07	746314	NA	NA	NA	6	1	4009	1922598121.23066	0.104728895437538
2009	"Guyana"	NA	745693	NA	NA	NA	6	1	4009	2061323853.88576	0.0721553459993508
2010	"Guyana"	NA	746556	NA	NA	NA	6	1	4009	2273225041.96217	0.102798591146636
2011	"Guyana"	NA	749100	NA	NA	NA	6	1	4009	2576024115.57832	0.133202418602069
2012	"Guyana"	NA	753091	NA	NA	NA	6	1	4009	2861562265.88301	0.110844517556306
2003	"Haiti"	1e+07	8976552	NA	NA	NA	-2	1	2286	2960306120.93557	-0.147424407125841
2003	"Haiti"	1e+07	8976552	NA	NA	NA	-2	1	2286	2960306120.93557	-0.147424407125841
2004	"Haiti"	7e+06	9119178	NA	381	1	0	1	2286	3537720277.49988	0.195052178043609
2004	"Haiti"	7e+06	9119178	NA	381	1	0	1	2286	3537720277.49988	0.195052178043609
2005	"Haiti"	2.2e+07	9263404	NA	NA	NA	3	1	2286	4310358095.62898	0.218399917891509
2005	"Haiti"	2.2e+07	9263404	NA	NA	NA	3	1	2286	4310358095.62898	0.218399917891509
2006	"Haiti"	3.5e+07	9409457	NA	NA	NA	5	1	2286	4756204069.61876	0.103435947570551
2006	"Haiti"	3.5e+07	9409457	NA	NA	NA	5	1	2286	4756204069.61876	0.103435947570551
2007	"Haiti"	3.3e+07	9556889	NA	NA	NA	5	1	2286	5885325589.97642	0.237399721254636
2007	"Haiti"	3.3e+07	9556889	NA	NA	NA	5	1	2286	5885325589.97642	0.237399721254636
2008	"Haiti"	-1e+06	9705029	NA	NA	NA	5	1	2286	6548530572.35291	0.112687900140313
2008	"Haiti"	-1e+06	9705029	NA	NA	NA	5	1	2286	6548530572.35291	0.112687900140313
2009	"Haiti"	NA	9852870	NA	NA	NA	5	1	2286	6584649419.28348	0.00551556513808746
2009	"Haiti"	NA	9852870	NA	NA	NA	5	1	2286	6584649419.28348	0.00551556513808746
2010	"Haiti"	NA	9999617	NA	NA	NA	0	1	2286	6622541528.56888	0.00575461302076788
2010	"Haiti"	NA	9999617	NA	NA	NA	0	1	2286	6622541528.56888	0.00575461302076788
2011	"Haiti"	NA	10145054	NA	NA	NA	0	1	2286	7516834160.25277	0.135037678182313
2011	"Haiti"	NA	10145054	NA	NA	NA	0	1	2286	7516834160.25277	0.135037678182313
2012	"Haiti"	NA	10289210	NA	NA	NA	0	1	2286	7890216507.68913	0.0496728196307318
2012	"Haiti"	NA	10289210	NA	NA	NA	0	1	2286	7890216507.68913	0.0496728196307318
2003	"Honduras"	8.3e+07	7033821	NA	NA	NA	7	1	2922	8140271080.5604	0.0469696456687858
2004	"Honduras"	1.93e+08	7204153	NA	NA	NA	7	1	2922	8772194250.27021	0.0776292537995315
2005	"Honduras"	8.8e+07	7373430	NA	NA	NA	7	1	2922	9672035709.39793	0.102578834149734
2006	"Honduras"	3.6e+07	7541406	NA	NA	NA	7	1	2922	10841742347.7968	0.120936964414049
2007	"Honduras"	7.1e+07	7707972	NA	NA	NA	7	1	2922	12275501784.2971	0.132244374613058
2008	"Honduras"	1.73e+08	7872658	0	NA	NA	7	1	2922	13789715132.502	0.123352460438065
2009	"Honduras"	2e+07	8035021	NA	NA	NA	7	1	2922	14587496229.1811	0.0578533413499421
2010	"Honduras"	2e+08	8194778	NA	NA	NA	7	1	2922	15839344591.9842	0.0858165337721821
2011	"Honduras"	-1.07e+08	8351600	0	NA	NA	7	1	2922	17710315005.9999	0.118121706561176
2012	"Honduras"	6.5e+07	8505646	0	NA	NA	7	1	2922	18528601901.324	0.0462039718122959
2003	"Hungary"	2.35e+08	10141956	NA	NA	NA	10	1	7368	85324771841.4118	0.260022061928307
2004	"Hungary"	1.66e+08	10115081	NA	NA	NA	10	1	7368	104066609517.928	0.219652948048318
2005	"Hungary"	1.73e+08	10086465	NA	NA	NA	10	1	7368	113035361316.749	0.0861828000390069
2006	"Hungary"	6.98e+08	10055897	30	NA	NA	10	1	7368	115295199391.606	0.019992310800197
2007	"Hungary"	1.596e+09	10023887	25	NA	NA	10	1	7368	139850794387.281	0.212980203210983
2008	"Hungary"	-1.3e+07	9991201	NA	NA	NA	10	1	7368	157998423131.739	0.129764216384805
2009	"Hungary"	-1.19e+08	9958942	4	NA	NA	10	1	7368	130593960612.172	-0.173447696352749
2010	"Hungary"	3.57e+08	9927840	18	NA	NA	10	1	7368	130922638689.071	0.00251679384987094
2011	"Hungary"	2.5e+07	9898204	4	NA	NA	10	1	7368	140782064609.187	0.0753072655641415
2012	"Hungary"	3.25e+08	9869684	NA	NA	NA	10	1	7368	127856647107.82	-0.0918115353489675
2003	"Iceland"	0	287952	NA	NA	NA	NA	1	4526	11316441660.0399	0.229020716696719
2004	"Iceland"	3e+06	291104	NA	NA	NA	NA	1	4526	13722824251.3004	0.212644810405183
2005	"Iceland"	2e+06	294979	NA	NA	NA	NA	1	4526	16691490113.795	0.216330531392857
2006	"Iceland"	NA	299728	NA	NA	NA	NA	1	4526	17048647567.6831	0.0213975775352088
2007	"Iceland"	NA	305200	NA	NA	NA	NA	1	4526	21319946739.5207	0.250535953358209
