"conflict_id"	"country"	"year"	"conflict"
200	"Bolivia"	1946	1
200	"Bolivia"	1952	1
200	"Bolivia"	1967	1
201	"Cambodia (Kampuchea)"	1946	1
201	"Cambodia (Kampuchea)"	1947	1
201	"Cambodia (Kampuchea)"	1948	1
201	"Cambodia (Kampuchea)"	1949	1
201	"Cambodia (Kampuchea)"	1950	1
201	"Cambodia (Kampuchea)"	1951	1
201	"Cambodia (Kampuchea)"	1952	1
201	"Cambodia (Kampuchea)"	1953	1
202	"China"	1946	1
202	"China"	1947	1
202	"China"	1948	1
202	"China"	1949	1
203	"Greece"	1946	1
203	"Greece"	1947	1
203	"Greece"	1948	1
203	"Greece"	1949	1
204	"Indonesia"	1946	1
204	"Indonesia"	1947	1
204	"Indonesia"	1948	1
204	"Indonesia"	1949	1
205	"Iran"	1946	1
205	"Iran"	1966	1
205	"Iran"	1967	1
205	"Iran"	1968	1
205	"Iran"	1979	1
205	"Iran"	1980	1
205	"Iran"	1981	1
205	"Iran"	1982	1
205	"Iran"	1983	1
205	"Iran"	1984	1
205	"Iran"	1985	1
205	"Iran"	1986	1
205	"Iran"	1987	1
205	"Iran"	1988	1
205	"Iran"	1990	1
205	"Iran"	1993	1
205	"Iran"	1996	1
205	"Iran"	2016	1
206	"Iran"	1946	1
207	"Israel"	1946	1
208	"Laos"	1946	1
208	"Laos"	1947	1
208	"Laos"	1948	1
208	"Laos"	1949	1
208	"Laos"	1950	1
208	"Laos"	1951	1
208	"Laos"	1952	1
208	"Laos"	1953	1
209	"Philippines"	1946	1
209	"Philippines"	1947	1
209	"Philippines"	1948	1
209	"Philippines"	1949	1
209	"Philippines"	1950	1
209	"Philippines"	1951	1
209	"Philippines"	1952	1
209	"Philippines"	1953	1
209	"Philippines"	1954	1
209	"Philippines"	1969	1
209	"Philippines"	1970	1
209	"Philippines"	1971	1
209	"Philippines"	1972	1
209	"Philippines"	1973	1
209	"Philippines"	1974	1
209	"Philippines"	1975	1
209	"Philippines"	1976	1
209	"Philippines"	1977	1
209	"Philippines"	1978	1
209	"Philippines"	1979	1
209	"Philippines"	1980	1
209	"Philippines"	1981	1
209	"Philippines"	1982	1
209	"Philippines"	1983	1
209	"Philippines"	1984	1
209	"Philippines"	1985	1
209	"Philippines"	1986	1
209	"Philippines"	1987	1
209	"Philippines"	1988	1
209	"Philippines"	1989	1
209	"Philippines"	1990	1
209	"Philippines"	1991	1
209	"Philippines"	1992	1
209	"Philippines"	1993	1
209	"Philippines"	1994	1
209	"Philippines"	1995	1
209	"Philippines"	1997	1
209	"Philippines"	1999	1
209	"Philippines"	2000	1
209	"Philippines"	2001	1
209	"Philippines"	2002	1
209	"Philippines"	2003	1
209	"Philippines"	2004	1
209	"Philippines"	2005	1
209	"Philippines"	2006	1
209	"Philippines"	2007	1
209	"Philippines"	2008	1
209	"Philippines"	2009	1
209	"Philippines"	2010	1
209	"Philippines"	2011	1
209	"Philippines"	2012	1
209	"Philippines"	2013	1
209	"Philippines"	2014	1
209	"Philippines"	2015	1
209	"Philippines"	2016	1
209	"Philippines"	2017	1
210	"Russia (Soviet Union)"	1946	1
210	"Russia (Soviet Union)"	1947	1
210	"Russia (Soviet Union)"	1948	1
211	"Russia (Soviet Union)"	1946	1
212	"Russia (Soviet Union)"	1946	1
212	"Russia (Soviet Union)"	1947	1
212	"Russia (Soviet Union)"	1948	1
213	"Russia (Soviet Union)"	1946	1
213	"Russia (Soviet Union)"	1947	1
213	"Russia (Soviet Union)"	1948	1
213	"Russia (Soviet Union)"	1949	1
213	"Russia (Soviet Union)"	1950	1
214	"France, Thailand"	1946	1
215	"Albania, United Kingdom"	1946	1
216	"Vietnam (North Vietnam)"	1946	1
216	"Vietnam (North Vietnam)"	1947	1
216	"Vietnam (North Vietnam)"	1948	1
216	"Vietnam (North Vietnam)"	1949	1
216	"Vietnam (North Vietnam)"	1950	1
216	"Vietnam (North Vietnam)"	1951	1
216	"Vietnam (North Vietnam)"	1952	1
216	"Vietnam (North Vietnam)"	1953	1
216	"Vietnam (North Vietnam)"	1954	1
217	"China"	1947	1
218	"India, Pakistan"	1948	1
218	"India, Pakistan"	1964	1
218	"India, Pakistan"	1965	1
218	"India, Pakistan"	1971	1
218	"India, Pakistan"	1984	1
218	"India, Pakistan"	1987	1
218	"India, Pakistan"	1989	1
218	"India, Pakistan"	1990	1
218	"India, Pakistan"	1991	1
218	"India, Pakistan"	1992	1
218	"India, Pakistan"	1996	1
218	"India, Pakistan"	1997	1
218	"India, Pakistan"	1998	1
218	"India, Pakistan"	1999	1
218	"India, Pakistan"	2000	1
218	"India, Pakistan"	2001	1
218	"India, Pakistan"	2002	1
218	"India, Pakistan"	2003	1
218	"India, Pakistan"	2014	1
218	"India, Pakistan"	2015	1
218	"India, Pakistan"	2016	1
218	"India, Pakistan"	2017	1
219	"Madagascar (Malagasy)"	1947	1
220	"Paraguay"	1947	1
220	"Paraguay"	1954	1
220	"Paraguay"	1989	1
221	"Myanmar (Burma)"	1949	1
221	"Myanmar (Burma)"	1950	1
221	"Myanmar (Burma)"	1951	1
221	"Myanmar (Burma)"	1952	1
221	"Myanmar (Burma)"	1953	1
221	"Myanmar (Burma)"	1954	1
221	"Myanmar (Burma)"	1955	1
221	"Myanmar (Burma)"	1956	1
221	"Myanmar (Burma)"	1957	1
221	"Myanmar (Burma)"	1958	1
221	"Myanmar (Burma)"	1959	1
221	"Myanmar (Burma)"	1960	1
221	"Myanmar (Burma)"	1961	1
221	"Myanmar (Burma)"	1962	1
221	"Myanmar (Burma)"	1963	1
221	"Myanmar (Burma)"	1964	1
221	"Myanmar (Burma)"	1965	1
221	"Myanmar (Burma)"	1966	1
221	"Myanmar (Burma)"	1967	1
221	"Myanmar (Burma)"	1968	1
221	"Myanmar (Burma)"	1969	1
221	"Myanmar (Burma)"	1970	1
221	"Myanmar (Burma)"	1971	1
221	"Myanmar (Burma)"	1972	1
221	"Myanmar (Burma)"	1973	1
221	"Myanmar (Burma)"	1974	1
221	"Myanmar (Burma)"	1975	1
221	"Myanmar (Burma)"	1976	1
221	"Myanmar (Burma)"	1977	1
221	"Myanmar (Burma)"	1978	1
221	"Myanmar (Burma)"	1979	1
221	"Myanmar (Burma)"	1980	1
221	"Myanmar (Burma)"	1981	1
221	"Myanmar (Burma)"	1982	1
221	"Myanmar (Burma)"	1983	1
221	"Myanmar (Burma)"	1984	1
221	"Myanmar (Burma)"	1985	1
221	"Myanmar (Burma)"	1986	1
221	"Myanmar (Burma)"	1987	1
221	"Myanmar (Burma)"	1988	1
221	"Myanmar (Burma)"	1989	1
221	"Myanmar (Burma)"	1990	1
221	"Myanmar (Burma)"	1991	1
221	"Myanmar (Burma)"	1992	1
221	"Myanmar (Burma)"	1994	1
221	"Myanmar (Burma)"	1995	1
221	"Myanmar (Burma)"	1997	1
221	"Myanmar (Burma)"	1998	1
221	"Myanmar (Burma)"	2000	1
221	"Myanmar (Burma)"	2001	1
221	"Myanmar (Burma)"	2002	1
221	"Myanmar (Burma)"	2003	1
221	"Myanmar (Burma)"	2004	1
221	"Myanmar (Burma)"	2005	1
221	"Myanmar (Burma)"	2006	1
221	"Myanmar (Burma)"	2007	1
221	"Myanmar (Burma)"	2008	1
221	"Myanmar (Burma)"	2009	1
221	"Myanmar (Burma)"	2010	1
221	"Myanmar (Burma)"	2011	1
221	"Myanmar (Burma)"	2013	1
222	"Myanmar (Burma)"	1948	1
222	"Myanmar (Burma)"	1949	1
222	"Myanmar (Burma)"	1950	1
222	"Myanmar (Burma)"	1951	1
222	"Myanmar (Burma)"	1952	1
222	"Myanmar (Burma)"	1953	1
222	"Myanmar (Burma)"	1954	1
222	"Myanmar (Burma)"	1955	1
222	"Myanmar (Burma)"	1956	1
222	"Myanmar (Burma)"	1957	1
222	"Myanmar (Burma)"	1958	1
222	"Myanmar (Burma)"	1959	1
222	"Myanmar (Burma)"	1960	1
222	"Myanmar (Burma)"	1961	1
222	"Myanmar (Burma)"	1962	1
222	"Myanmar (Burma)"	1963	1
222	"Myanmar (Burma)"	1964	1
222	"Myanmar (Burma)"	1965	1
222	"Myanmar (Burma)"	1966	1
222	"Myanmar (Burma)"	1967	1
222	"Myanmar (Burma)"	1968	1
222	"Myanmar (Burma)"	1969	1
222	"Myanmar (Burma)"	1970	1
222	"Myanmar (Burma)"	1971	1
222	"Myanmar (Burma)"	1972	1
222	"Myanmar (Burma)"	1973	1
222	"Myanmar (Burma)"	1974	1
222	"Myanmar (Burma)"	1975	1
222	"Myanmar (Burma)"	1976	1
222	"Myanmar (Burma)"	1977	1
222	"Myanmar (Burma)"	1978	1
222	"Myanmar (Burma)"	1979	1
222	"Myanmar (Burma)"	1980	1
222	"Myanmar (Burma)"	1981	1
222	"Myanmar (Burma)"	1982	1
222	"Myanmar (Burma)"	1983	1
222	"Myanmar (Burma)"	1984	1
222	"Myanmar (Burma)"	1985	1
222	"Myanmar (Burma)"	1986	1
222	"Myanmar (Burma)"	1987	1
222	"Myanmar (Burma)"	1988	1
222	"Myanmar (Burma)"	1990	1
222	"Myanmar (Burma)"	1991	1
222	"Myanmar (Burma)"	1992	1
222	"Myanmar (Burma)"	1994	1
223	"Myanmar (Burma)"	1948	1
223	"Myanmar (Burma)"	1949	1
223	"Myanmar (Burma)"	1950	1
223	"Myanmar (Burma)"	1951	1
223	"Myanmar (Burma)"	1952	1
223	"Myanmar (Burma)"	1953	1
223	"Myanmar (Burma)"	1954	1
223	"Myanmar (Burma)"	1955	1
223	"Myanmar (Burma)"	1956	1
223	"Myanmar (Burma)"	1957	1
223	"Myanmar (Burma)"	1958	1
223	"Myanmar (Burma)"	1959	1
223	"Myanmar (Burma)"	1960	1
223	"Myanmar (Burma)"	1961	1
223	"Myanmar (Burma)"	1964	1
223	"Myanmar (Burma)"	1965	1
223	"Myanmar (Burma)"	1966	1
223	"Myanmar (Burma)"	1967	1
223	"Myanmar (Burma)"	1968	1
223	"Myanmar (Burma)"	1969	1
223	"Myanmar (Burma)"	1970	1
223	"Myanmar (Burma)"	1971	1
223	"Myanmar (Burma)"	1972	1
223	"Myanmar (Burma)"	1973	1
223	"Myanmar (Burma)"	1974	1
223	"Myanmar (Burma)"	1975	1
223	"Myanmar (Burma)"	1976	1
223	"Myanmar (Burma)"	1977	1
223	"Myanmar (Burma)"	1978	1
223	"Myanmar (Burma)"	1991	1
223	"Myanmar (Burma)"	1994	1
223	"Myanmar (Burma)"	2016	1
223	"Myanmar (Burma)"	2017	1
224	"Myanmar (Burma)"	1949	1
224	"Myanmar (Burma)"	1950	1
224	"Myanmar (Burma)"	1951	1
224	"Myanmar (Burma)"	1952	1
224	"Myanmar (Burma)"	1953	1
224	"Myanmar (Burma)"	1954	1
224	"Myanmar (Burma)"	1955	1
224	"Myanmar (Burma)"	1956	1
224	"Myanmar (Burma)"	1957	1
224	"Myanmar (Burma)"	1958	1
224	"Myanmar (Burma)"	1959	1
224	"Myanmar (Burma)"	1960	1
224	"Myanmar (Burma)"	1961	1
224	"Myanmar (Burma)"	1962	1
224	"Myanmar (Burma)"	1963	1
224	"Myanmar (Burma)"	1990	1
224	"Myanmar (Burma)"	1996	1
225	"Costa Rica"	1948	1
226	"Hyderabad, India"	1948	1
227	"India"	1948	1
227	"India"	1949	1
227	"India"	1950	1
227	"India"	1951	1
227	"India"	1969	1
227	"India"	1970	1
227	"India"	1971	1
227	"India"	1991	1
227	"India"	1992	1
227	"India"	1993	1
227	"India"	1994	1
227	"India"	1996	1
227	"India"	1997	1
227	"India"	1998	1
227	"India"	1999	1
227	"India"	2000	1
227	"India"	2001	1
227	"India"	2002	1
227	"India"	2003	1
227	"India"	2004	1
227	"India"	2005	1
227	"India"	2006	1
227	"India"	2007	1
227	"India"	2008	1
227	"India"	2009	1
227	"India"	2010	1
227	"India"	2011	1
227	"India"	2012	1
227	"India"	2013	1
227	"India"	2014	1
227	"India"	2015	1
227	"India"	2016	1
227	"India"	2017	1
228	"Israel, Egypt, Iraq, Jordan, Lebanon, Syria"	1948	1
228	"Israel, Egypt, Iraq, Jordan, Lebanon, Syria"	1949	1
229	"Malaysia"	1948	1
229	"Malaysia"	1949	1
229	"Malaysia"	1950	1
229	"Malaysia"	1951	1
229	"Malaysia"	1952	1
229	"Malaysia"	1953	1
229	"Malaysia"	1954	1
229	"Malaysia"	1955	1
229	"Malaysia"	1956	1
229	"Malaysia"	1957	1
230	"Yemen (North Yemen)"	1948	1
230	"Yemen (North Yemen)"	1962	1
230	"Yemen (North Yemen)"	1963	1
230	"Yemen (North Yemen)"	1964	1
230	"Yemen (North Yemen)"	1965	1
230	"Yemen (North Yemen)"	1966	1
230	"Yemen (North Yemen)"	1967	1
230	"Yemen (North Yemen)"	1968	1
230	"Yemen (North Yemen)"	1969	1
230	"Yemen (North Yemen)"	1970	1
230	"Yemen (North Yemen)"	1979	1
230	"Yemen (North Yemen)"	1980	1
230	"Yemen (North Yemen)"	1981	1
230	"Yemen (North Yemen)"	1982	1
230	"Yemen (North Yemen)"	2009	1
230	"Yemen (North Yemen)"	2010	1
230	"Yemen (North Yemen)"	2011	1
230	"Yemen (North Yemen)"	2012	1
230	"Yemen (North Yemen)"	2013	1
230	"Yemen (North Yemen)"	2014	1
230	"Yemen (North Yemen)"	2015	1
230	"Yemen (North Yemen)"	2016	1
230	"Yemen (North Yemen)"	2017	1
231	"Myanmar (Burma)"	1949	1
231	"Myanmar (Burma)"	1950	1
231	"Myanmar (Burma)"	1961	1
231	"Myanmar (Burma)"	1962	1
231	"Myanmar (Burma)"	1963	1
231	"Myanmar (Burma)"	1964	1
231	"Myanmar (Burma)"	1965	1
231	"Myanmar (Burma)"	1966	1
231	"Myanmar (Burma)"	1967	1
231	"Myanmar (Burma)"	1968	1
231	"Myanmar (Burma)"	1969	1
231	"Myanmar (Burma)"	1970	1
231	"Myanmar (Burma)"	1971	1
231	"Myanmar (Burma)"	1972	1
231	"Myanmar (Burma)"	1973	1
231	"Myanmar (Burma)"	1974	1
231	"Myanmar (Burma)"	1975	1
231	"Myanmar (Burma)"	1976	1
231	"Myanmar (Burma)"	1977	1
231	"Myanmar (Burma)"	1978	1
231	"Myanmar (Burma)"	1979	1
231	"Myanmar (Burma)"	1980	1
231	"Myanmar (Burma)"	1981	1
231	"Myanmar (Burma)"	1982	1
231	"Myanmar (Burma)"	1983	1
231	"Myanmar (Burma)"	1984	1
231	"Myanmar (Burma)"	1985	1
231	"Myanmar (Burma)"	1986	1
231	"Myanmar (Burma)"	1987	1
231	"Myanmar (Burma)"	1988	1
231	"Myanmar (Burma)"	1989	1
231	"Myanmar (Burma)"	1990	1
231	"Myanmar (Burma)"	1991	1
231	"Myanmar (Burma)"	1992	1
231	"Myanmar (Burma)"	2011	1
231	"Myanmar (Burma)"	2012	1
231	"Myanmar (Burma)"	2013	1
231	"Myanmar (Burma)"	2014	1
231	"Myanmar (Burma)"	2015	1
231	"Myanmar (Burma)"	2016	1
231	"Myanmar (Burma)"	2017	1
232	"China, Taiwan"	1949	1
232	"China, Taiwan"	1950	1
232	"China, Taiwan"	1954	1
232	"China, Taiwan"	1958	1
233	"Guatemala"	1949	1
233	"Guatemala"	1954	1
233	"Guatemala"	1963	1
233	"Guatemala"	1965	1
233	"Guatemala"	1966	1
233	"Guatemala"	1967	1
233	"Guatemala"	1968	1
233	"Guatemala"	1969	1
233	"Guatemala"	1970	1
233	"Guatemala"	1971	1
233	"Guatemala"	1972	1
233	"Guatemala"	1973	1
233	"Guatemala"	1974	1
233	"Guatemala"	1975	1
233	"Guatemala"	1976	1
233	"Guatemala"	1977	1
233	"Guatemala"	1978	1
233	"Guatemala"	1979	1
233	"Guatemala"	1980	1
233	"Guatemala"	1981	1
233	"Guatemala"	1982	1
233	"Guatemala"	1983	1
233	"Guatemala"	1984	1
233	"Guatemala"	1985	1
233	"Guatemala"	1986	1
233	"Guatemala"	1987	1
233	"Guatemala"	1988	1
233	"Guatemala"	1989	1
233	"Guatemala"	1990	1
233	"Guatemala"	1991	1
233	"Guatemala"	1992	1
233	"Guatemala"	1993	1
233	"Guatemala"	1994	1
233	"Guatemala"	1995	1
234	"Israel"	1949	1
234	"Israel"	1950	1
234	"Israel"	1951	1
234	"Israel"	1952	1
234	"Israel"	1953	1
234	"Israel"	1954	1
234	"Israel"	1955	1
234	"Israel"	1956	1
234	"Israel"	1957	1
234	"Israel"	1958	1
234	"Israel"	1959	1
234	"Israel"	1960	1
234	"Israel"	1961	1
234	"Israel"	1962	1
234	"Israel"	1963	1
234	"Israel"	1964	1
234	"Israel"	1965	1
234	"Israel"	1966	1
234	"Israel"	1967	1
234	"Israel"	1968	1
234	"Israel"	1969	1
234	"Israel"	1970	1
234	"Israel"	1971	1
234	"Israel"	1972	1
234	"Israel"	1973	1
234	"Israel"	1974	1
234	"Israel"	1975	1
234	"Israel"	1976	1
234	"Israel"	1977	1
234	"Israel"	1978	1
234	"Israel"	1979	1
234	"Israel"	1980	1
234	"Israel"	1981	1
234	"Israel"	1982	1
234	"Israel"	1983	1
234	"Israel"	1984	1
234	"Israel"	1985	1
234	"Israel"	1986	1
234	"Israel"	1987	1
234	"Israel"	1988	1
234	"Israel"	1989	1
234	"Israel"	1990	1
234	"Israel"	1991	1
234	"Israel"	1992	1
234	"Israel"	1993	1
234	"Israel"	1994	1
234	"Israel"	1995	1
234	"Israel"	1996	1
234	"Israel"	2000	1
234	"Israel"	2001	1
234	"Israel"	2002	1
234	"Israel"	2003	1
234	"Israel"	2004	1
234	"Israel"	2005	1
234	"Israel"	2006	1
234	"Israel"	2007	1
234	"Israel"	2008	1
234	"Israel"	2009	1
234	"Israel"	2010	1
234	"Israel"	2011	1
234	"Israel"	2012	1
234	"Israel"	2014	1
235	"North Korea, South Korea"	1949	1
235	"North Korea, South Korea"	1950	1
235	"North Korea, South Korea"	1951	1
235	"North Korea, South Korea"	1952	1
235	"North Korea, South Korea"	1953	1
236	"China"	1950	1
236	"China"	1956	1
236	"China"	1959	1
237	"Indonesia"	1950	1
238	"United States of America"	1950	1
239	"Egypt, United Kingdom"	1951	1
239	"Egypt, United Kingdom"	1952	1
240	"Thailand"	1951	1
240	"Thailand"	1974	1
240	"Thailand"	1975	1
240	"Thailand"	1976	1
240	"Thailand"	1977	1
240	"Thailand"	1978	1
240	"Thailand"	1979	1
240	"Thailand"	1980	1
240	"Thailand"	1981	1
240	"Thailand"	1982	1
241	"Kenya"	1952	1
241	"Kenya"	1953	1
241	"Kenya"	1954	1
241	"Kenya"	1955	1
241	"Kenya"	1956	1
242	"Cuba"	1953	1
242	"Cuba"	1956	1
242	"Cuba"	1957	1
242	"Cuba"	1958	1
242	"Cuba"	1961	1
243	"Indonesia"	1953	1
243	"Indonesia"	1958	1
243	"Indonesia"	1959	1
243	"Indonesia"	1960	1
243	"Indonesia"	1961	1
244	"Morocco"	1953	1
244	"Morocco"	1954	1
244	"Morocco"	1955	1
244	"Morocco"	1956	1
245	"Tunisia"	1953	1
245	"Tunisia"	1954	1
245	"Tunisia"	1955	1
245	"Tunisia"	1956	1
246	"Algeria"	1954	1
246	"Algeria"	1955	1
246	"Algeria"	1956	1
246	"Algeria"	1957	1
246	"Algeria"	1958	1
246	"Algeria"	1959	1
246	"Algeria"	1960	1
246	"Algeria"	1961	1
246	"Algeria"	1962	1
247	"Argentina"	1955	1
247	"Argentina"	1963	1
247	"Argentina"	1974	1
247	"Argentina"	1975	1
247	"Argentina"	1976	1
247	"Argentina"	1977	1
248	"Cyprus"	1955	1
248	"Cyprus"	1956	1
248	"Cyprus"	1957	1
248	"Cyprus"	1958	1
248	"Cyprus"	1959	1
249	"South Vietnam"	1955	1
249	"South Vietnam"	1956	1
249	"South Vietnam"	1957	1
249	"South Vietnam"	1958	1
249	"South Vietnam"	1959	1
249	"South Vietnam"	1960	1
249	"South Vietnam"	1961	1
249	"South Vietnam"	1962	1
249	"South Vietnam"	1963	1
249	"South Vietnam"	1964	1
250	"Hungary, Russia (Soviet Union)"	1956	1
251	"India"	1956	1
251	"India"	1957	1
251	"India"	1958	1
251	"India"	1959	1
251	"India"	1961	1
251	"India"	1962	1
251	"India"	1963	1
251	"India"	1964	1
251	"India"	1965	1
251	"India"	1966	1
251	"India"	1967	1
251	"India"	1968	1
251	"India"	1992	1
251	"India"	1993	1
251	"India"	1994	1
251	"India"	1995	1
251	"India"	1996	1
251	"India"	1997	1
251	"India"	2000	1
252	"Egypt, France, Israel, United Kingdom"	1956	1
253	"Myanmar (Burma)"	1957	1
253	"Myanmar (Burma)"	1987	1
253	"Myanmar (Burma)"	1992	1
253	"Myanmar (Burma)"	1996	1
253	"Myanmar (Burma)"	2005	1
254	"Cameroon"	1957	1
254	"Cameroon"	1958	1
254	"Cameroon"	1959	1
255	"Honduras, Nicaragua"	1957	1
256	"Mauritania, Morocco"	1957	1
256	"Mauritania, Morocco"	1958	1
257	"Mauritania, Morocco"	1957	1
257	"Mauritania, Morocco"	1958	1
258	"Oman"	1957	1
259	"Iraq"	1958	1
259	"Iraq"	1959	1
259	"Iraq"	1963	1
259	"Iraq"	1982	1
259	"Iraq"	1983	1
259	"Iraq"	1984	1
259	"Iraq"	1987	1
259	"Iraq"	1991	1
259	"Iraq"	1992	1
259	"Iraq"	1993	1
259	"Iraq"	1994	1
259	"Iraq"	1995	1
259	"Iraq"	1996	1
259	"Iraq"	2004	1
259	"Iraq"	2005	1
259	"Iraq"	2006	1
259	"Iraq"	2007	1
259	"Iraq"	2008	1
259	"Iraq"	2009	1
259	"Iraq"	2010	1
259	"Iraq"	2011	1
259	"Iraq"	2012	1
259	"Iraq"	2013	1
259	"Iraq"	2014	1
259	"Iraq"	2015	1
259	"Iraq"	2016	1
259	"Iraq"	2017	1
260	"Lebanon"	1958	1
260	"Lebanon"	1975	1
260	"Lebanon"	1976	1
260	"Lebanon"	1982	1
260	"Lebanon"	1983	1
260	"Lebanon"	1984	1
260	"Lebanon"	1985	1
260	"Lebanon"	1986	1
260	"Lebanon"	1989	1
260	"Lebanon"	1990	1
261	"Malaysia"	1958	1
261	"Malaysia"	1959	1
261	"Malaysia"	1960	1
261	"Malaysia"	1974	1
261	"Malaysia"	1975	1
261	"Malaysia"	1981	1
262	"Laos"	1959	1
262	"Laos"	1960	1
262	"Laos"	1961	1
262	"Laos"	1963	1
262	"Laos"	1964	1
262	"Laos"	1965	1
262	"Laos"	1966	1
262	"Laos"	1967	1
262	"Laos"	1968	1
262	"Laos"	1969	1
262	"Laos"	1970	1
262	"Laos"	1971	1
262	"Laos"	1972	1
262	"Laos"	1973	1
262	"Laos"	1989	1
262	"Laos"	1990	1
263	"Angola"	1961	1
263	"Angola"	1962	1
263	"Angola"	1963	1
263	"Angola"	1964	1
263	"Angola"	1965	1
263	"Angola"	1966	1
263	"Angola"	1967	1
263	"Angola"	1968	1
263	"Angola"	1969	1
263	"Angola"	1970	1
263	"Angola"	1971	1
263	"Angola"	1972	1
263	"Angola"	1973	1
263	"Angola"	1974	1
264	"Myanmar (Burma)"	1959	1
264	"Myanmar (Burma)"	1960	1
264	"Myanmar (Burma)"	1961	1
264	"Myanmar (Burma)"	1962	1
264	"Myanmar (Burma)"	1963	1
264	"Myanmar (Burma)"	1964	1
264	"Myanmar (Burma)"	1965	1
264	"Myanmar (Burma)"	1966	1
264	"Myanmar (Burma)"	1967	1
264	"Myanmar (Burma)"	1968	1
264	"Myanmar (Burma)"	1969	1
264	"Myanmar (Burma)"	1970	1
264	"Myanmar (Burma)"	1972	1
264	"Myanmar (Burma)"	1973	1
264	"Myanmar (Burma)"	1976	1
264	"Myanmar (Burma)"	1977	1
264	"Myanmar (Burma)"	1978	1
264	"Myanmar (Burma)"	1979	1
264	"Myanmar (Burma)"	1980	1
264	"Myanmar (Burma)"	1981	1
264	"Myanmar (Burma)"	1982	1
264	"Myanmar (Burma)"	1983	1
264	"Myanmar (Burma)"	1984	1
264	"Myanmar (Burma)"	1985	1
264	"Myanmar (Burma)"	1986	1
264	"Myanmar (Burma)"	1987	1
264	"Myanmar (Burma)"	1988	1
264	"Myanmar (Burma)"	1993	1
264	"Myanmar (Burma)"	1994	1
264	"Myanmar (Burma)"	1995	1
264	"Myanmar (Burma)"	1996	1
264	"Myanmar (Burma)"	1997	1
264	"Myanmar (Burma)"	1998	1
264	"Myanmar (Burma)"	1999	1
264	"Myanmar (Burma)"	2000	1
264	"Myanmar (Burma)"	2001	1
264	"Myanmar (Burma)"	2002	1
264	"Myanmar (Burma)"	2005	1
264	"Myanmar (Burma)"	2006	1
264	"Myanmar (Burma)"	2007	1
264	"Myanmar (Burma)"	2008	1
264	"Myanmar (Burma)"	2009	1
264	"Myanmar (Burma)"	2010	1
264	"Myanmar (Burma)"	2011	1
264	"Myanmar (Burma)"	2013	1
264	"Myanmar (Burma)"	2015	1
265	"DR Congo (Zaire)"	1961	1
265	"DR Congo (Zaire)"	1962	1
265	"DR Congo (Zaire)"	2013	1
265	"DR Congo (Zaire)"	2014	1
266	"DR Congo (Zaire)"	1960	1
266	"DR Congo (Zaire)"	1961	1
266	"DR Congo (Zaire)"	1962	1
267	"Ethiopia"	1960	1
267	"Ethiopia"	1976	1
267	"Ethiopia"	1977	1
267	"Ethiopia"	1978	1
267	"Ethiopia"	1979	1
267	"Ethiopia"	1980	1
267	"Ethiopia"	1981	1
267	"Ethiopia"	1982	1
267	"Ethiopia"	1983	1
267	"Ethiopia"	1984	1
267	"Ethiopia"	1985	1
267	"Ethiopia"	1986	1
267	"Ethiopia"	1987	1
267	"Ethiopia"	1988	1
267	"Ethiopia"	1989	1
267	"Ethiopia"	1990	1
267	"Ethiopia"	1991	1
268	"Ethiopia, Somalia"	1964	1
268	"Ethiopia, Somalia"	1977	1
268	"Ethiopia, Somalia"	1978	1
268	"Ethiopia, Somalia"	1980	1
269	"Nepal"	1960	1
269	"Nepal"	1961	1
269	"Nepal"	1962	1
269	"Nepal"	1996	1
269	"Nepal"	1997	1
269	"Nepal"	1998	1
269	"Nepal"	1999	1
269	"Nepal"	2000	1
269	"Nepal"	2001	1
269	"Nepal"	2002	1
269	"Nepal"	2003	1
269	"Nepal"	2004	1
269	"Nepal"	2005	1
269	"Nepal"	2006	1
270	"France"	1961	1
270	"France"	1962	1
271	"Iraq"	1961	1
271	"Iraq"	1962	1
271	"Iraq"	1963	1
271	"Iraq"	1964	1
271	"Iraq"	1965	1
271	"Iraq"	1966	1
271	"Iraq"	1967	1
271	"Iraq"	1968	1
271	"Iraq"	1969	1
271	"Iraq"	1970	1
271	"Iraq"	1973	1
271	"Iraq"	1974	1
271	"Iraq"	1975	1
271	"Iraq"	1976	1
271	"Iraq"	1977	1
271	"Iraq"	1978	1
271	"Iraq"	1979	1
271	"Iraq"	1980	1
271	"Iraq"	1981	1
271	"Iraq"	1982	1
271	"Iraq"	1983	1
271	"Iraq"	1984	1
271	"Iraq"	1985	1
271	"Iraq"	1986	1
271	"Iraq"	1987	1
271	"Iraq"	1988	1
271	"Iraq"	1989	1
271	"Iraq"	1990	1
271	"Iraq"	1991	1
271	"Iraq"	1992	1
271	"Iraq"	1995	1
271	"Iraq"	1996	1
272	"France, Tunisia"	1961	1
273	"Brunei"	1962	1
274	"China, India"	1962	1
274	"China, India"	1967	1
275	"Ethiopia"	1964	1
275	"Ethiopia"	1965	1
275	"Ethiopia"	1966	1
275	"Ethiopia"	1967	1
275	"Ethiopia"	1968	1
275	"Ethiopia"	1969	1
275	"Ethiopia"	1970	1
275	"Ethiopia"	1971	1
275	"Ethiopia"	1972	1
275	"Ethiopia"	1973	1
275	"Ethiopia"	1974	1
275	"Ethiopia"	1975	1
275	"Ethiopia"	1976	1
275	"Ethiopia"	1977	1
275	"Ethiopia"	1978	1
275	"Ethiopia"	1979	1
275	"Ethiopia"	1980	1
